triangle
//Number_of_Node
186
//Number_of_Element
320
//Number_of_Region
1
//Factor
1.0
1,2,7,
2,8,7,
2,3,9,
9,8,2,
3,4,9,
4,10,9,
4,5,11,
11,10,4,
5,6,12,
12,11,5,
13,2,1,
13,14,2,
15,3,2,
2,14,15,
15,4,3,
15,16,4,
17,5,4,
4,16,17,
18,6,5,
5,17,18,
19,20,25,
20,26,25,
20,21,27,
27,26,20,
21,22,27,
22,28,27,
22,23,29,
29,28,22,
23,24,30,
30,29,23,
7,20,19,
7,8,20,
9,21,20,
20,8,9,
9,22,21,
9,10,22,
11,23,22,
22,10,11,
12,24,23,
23,11,12,
31,32,37,
32,38,37,
32,33,39,
39,38,32,
33,34,39,
34,40,39,
34,35,41,
41,40,34,
35,36,42,
42,41,35,
25,32,31,
25,26,32,
27,33,32,
32,26,27,
27,34,33,
27,28,34,
29,35,34,
34,28,29,
30,36,35,
35,29,30,
43,44,49,
44,50,49,
44,45,51,
51,50,44,
45,46,51,
46,52,51,
46,47,53,
53,52,46,
47,48,54,
54,53,47,
37,44,43,
37,38,44,
39,45,44,
44,38,39,
39,46,45,
39,40,46,
41,47,46,
46,40,41,
42,48,47,
47,41,42,
55,56,61,
56,62,61,
56,57,63,
63,62,56,
57,58,63,
58,64,63,
58,59,65,
65,64,58,
59,60,66,
66,65,59,
49,56,55,
49,50,56,
51,57,56,
56,50,51,
51,58,57,
51,52,58,
53,59,58,
58,52,53,
54,60,59,
59,53,54,
67,68,73,
68,74,73,
68,69,75,
75,74,68,
69,70,75,
70,76,75,
70,71,77,
77,76,70,
71,72,78,
78,77,71,
61,68,67,
61,62,68,
63,69,68,
68,62,63,
63,70,69,
63,64,70,
65,71,70,
70,64,65,
66,72,71,
71,65,66,
79,80,85,
80,86,85,
80,81,87,
87,86,80,
81,82,87,
82,88,87,
82,83,89,
89,88,82,
83,84,90,
90,89,83,
73,80,79,
73,74,80,
75,81,80,
80,74,75,
75,82,81,
75,76,82,
77,83,82,
82,76,77,
78,84,83,
83,77,78,
91,92,13,
92,14,13,
92,93,15,
15,14,92,
93,94,15,
94,16,15,
94,95,17,
17,16,94,
95,96,18,
18,17,95,
85,92,91,
85,86,92,
87,93,92,
92,86,87,
87,94,93,
87,88,94,
89,95,94,
94,88,89,
90,96,95,
95,89,90,
97,98,103,
98,104,103,
98,99,105,
105,104,98,
99,100,105,
100,106,105,
100,101,107,
107,106,100,
101,102,108,
108,107,101,
91,98,97,
91,92,98,
93,99,98,
98,92,93,
93,100,99,
93,94,100,
95,101,100,
100,94,95,
96,102,101,
101,95,96,
109,110,115,
110,116,115,
110,111,117,
117,116,110,
111,112,117,
112,118,117,
112,113,119,
119,118,112,
113,114,120,
120,119,113,
103,110,109,
103,104,110,
105,111,110,
110,104,105,
105,112,111,
105,106,112,
107,113,112,
112,106,107,
108,114,113,
113,107,108,
121,122,127,
122,128,127,
122,123,129,
129,128,122,
123,124,129,
124,130,129,
124,125,131,
131,130,124,
125,126,132,
132,131,125,
115,122,121,
115,116,122,
117,123,122,
122,116,117,
117,124,123,
117,118,124,
119,125,124,
124,118,119,
120,126,125,
125,119,120,
133,134,139,
134,140,139,
134,135,141,
141,140,134,
135,136,141,
136,142,141,
136,137,143,
143,142,136,
137,138,144,
144,143,137,
127,134,133,
127,128,134,
129,135,134,
134,128,129,
129,136,135,
129,130,136,
131,137,136,
136,130,131,
132,138,137,
137,131,132,
145,146,151,
146,152,151,
146,147,153,
153,152,146,
147,148,153,
148,154,153,
148,149,155,
155,154,148,
149,150,156,
156,155,149,
139,146,145,
139,140,146,
141,147,146,
146,140,141,
141,148,147,
141,142,148,
143,149,148,
148,142,143,
144,150,149,
149,143,144,
157,158,163,
158,164,163,
158,159,165,
165,164,158,
159,160,165,
160,166,165,
160,161,167,
167,166,160,
161,162,168,
168,167,161,
151,158,157,
151,152,158,
153,159,158,
158,152,153,
153,160,159,
153,154,160,
155,161,160,
160,154,155,
156,162,161,
161,155,156,
169,170,175,
170,176,175,
170,171,177,
177,176,170,
171,172,177,
172,178,177,
172,173,179,
179,178,172,
173,174,180,
180,179,173,
163,170,169,
163,164,170,
165,171,170,
170,164,165,
165,172,171,
165,166,172,
167,173,172,
172,166,167,
168,174,173,
173,167,168,
181,182,91,
182,92,91,
182,183,93,
93,92,182,
183,184,93,
184,94,93,
184,185,95,
95,94,184,
185,186,96,
96,95,185,
175,182,181,
175,176,182,
177,183,182,
182,176,177,
177,184,183,
177,178,184,
179,185,184,
184,178,179,
180,186,185,
185,179,180,
0.0138582 ,0.0057403 ,
0.0197479 ,0.0081799 ,
0.0256377 ,0.0106195 ,
0.0315274 ,0.0130591 ,
0.0374171 ,0.0154987 ,
0.0433069 ,0.0179383 ,
0.0106066 ,0.0106066 ,
0.0151145 ,0.0151145 ,
0.0196222 ,0.0196221 ,
0.0241300 ,0.0241300 ,
0.0286378 ,0.0286378 ,
0.0331457 ,0.0331457 ,
0.0150000 ,0.0000001 ,
0.0213751 ,0.0000000 ,
0.0277499 ,0.0000000 ,
0.0341250 ,0.0000000 ,
0.0405000 ,0.0000000 ,
0.0468750 ,0.0000000 ,
0.0057402 ,0.0138582 ,
0.0081798 ,0.0197479 ,
0.0106195 ,0.0256377 ,
0.0130591 ,0.0315274 ,
0.0154986 ,0.0374171 ,
0.0179383 ,0.0433069 ,
0.0000000 ,0.0150000 ,
0.0000000 ,0.0213751 ,
0.0000001 ,0.0277499 ,
0.0000000 ,0.0341250 ,
0.0000000 ,0.0405000 ,
0.0000000 ,0.0468751 ,
-0.0057403 ,0.0138582 ,
-0.0081799 ,0.0197479 ,
-0.0106195 ,0.0256377 ,
-0.0130591 ,0.0315274 ,
-0.0154987 ,0.0374171 ,
-0.0179383 ,0.0433069 ,
-0.0106066 ,0.0106066 ,
-0.0151145 ,0.0151145 ,
-0.0196221 ,0.0196222 ,
-0.0241300 ,0.0241300 ,
-0.0286378 ,0.0286378 ,
-0.0331457 ,0.0331457 ,
-0.0138582 ,0.0057402 ,
-0.0197479 ,0.0081798 ,
-0.0256377 ,0.0106195 ,
-0.0315274 ,0.0130591 ,
-0.0374171 ,0.0154986 ,
-0.0433069 ,0.0179383 ,
-0.0150000 ,0.0000000 ,
-0.0213751 ,0.0000000 ,
-0.0277499 ,0.0000001 ,
-0.0341250 ,0.0000000 ,
-0.0405000 ,0.0000000 ,
-0.0468751 ,0.0000000 ,
-0.0138582 ,-0.0057403 ,
-0.0197479 ,-0.0081799 ,
-0.0256377 ,-0.0106195 ,
-0.0315274 ,-0.0130591 ,
-0.0374171 ,-0.0154987 ,
-0.0433069 ,-0.0179383 ,
-0.0106066 ,-0.0106066 ,
-0.0151145 ,-0.0151145 ,
-0.0196222 ,-0.0196221 ,
-0.0241300 ,-0.0241300 ,
-0.0286378 ,-0.0286378 ,
-0.0331457 ,-0.0331457 ,
-0.0057402 ,-0.0138582 ,
-0.0081798 ,-0.0197479 ,
-0.0106195 ,-0.0256377 ,
-0.0130591 ,-0.0315274 ,
-0.0154986 ,-0.0374171 ,
-0.0179383 ,-0.0433069 ,
0.0000000 ,-0.0150000 ,
0.0000000 ,-0.0213751 ,
-0.0000001 ,-0.0277499 ,
0.0000000 ,-0.0341250 ,
0.0000000 ,-0.0405000 ,
0.0000000 ,-0.0468751 ,
0.0057403 ,-0.0138582 ,
0.0081799 ,-0.0197479 ,
0.0106195 ,-0.0256377 ,
0.0130591 ,-0.0315274 ,
